col1	col2	col3	col4	col5
0	3692	0	龙湖带装修	有个金龙湖小学教育东区数一数二学区房考虑
0	3692	1	想看一下房子	目前还不正在沟通
0	3692	2	您好请问房子周边学校	估计470左右
0	3692	3	家具家电送	方便留个联系方式
0	3692	4	几房读书读	首付45万
0	3693	0	二楼采光	好
0	3693	1	周边配套	21幢
0	3693	2	最低价位带家电家具	位置要求
0	3694	0	装修	好
0	3694	1	看房方便	跟进上没写我要问业主
0	3694	2	好想再了解一下卖这套一栋	720万钥匙
0	3694	3	尽量看几套	已经加下
0	3694	4	想看看	不满 刚交付
0	3695	0	付款方式需要好	12月
0	3695	1	有没有产权证	两个小区参考
0	3695	2	房子产证有没有满5年 最近不是说新政	谈一点   房东现在新疆隔离
1	3696	0	您好请问房子周边学校	契税1% 个税1% 中介费2%
0	3696	1	大税	你好
0	3696	2	看今天去看房合适	房子刚刚交房
1	3697	0	满二哇	没有增值税
0	3697	1	几楼采光	二期单价可能没便宜
0	3697	2	周边配套	楼层高
1	3698	0	您好请问这套房子周边配套	学区房子房龄都比较老
0	3698	1	几号院	户型
0	3698	2	这套情况	留个电话我加微信发给你看
0	3698	3	这套房子今天看	你好刚刚带客人来不及回复
1	3699	0	采光	具体不是很多
1	3699	1	你好房子全款	不好谈
0	3699	2	系统里报24001户型全北	发个vr
1	3700	0	初中	天津分为市内六区环城四区远郊五区室内六区分和平河西南开河东河北红桥天津市百分之85教育资源都和平河西南开
0	3700	1	满	需要看看
0	3700	2	套房源价格优惠空间	满5年唯一
1	3701	0	套房源价格优惠空间	楼盘周边商业较为缺乏1.5公里之内没有成型商业配套1.8公里左右新汇城及九龙购物中心2公里家家欣商场
0	3701	1	看房	今天中铁出来89平套三
0	3701	2	奥莱汇地方	孙先生
0	3702	0	第一房屋	33层顶
0	3702	1	小学中学对口	新华园要不要看
0	3702	2	拆和税比较高	稍等一下
1	3703	0	有谈空间	工作6年看着房价涨起来
0	3703	1	请问这套房子价格还再降	请问贵姓称呼
0	3703	2	武汉户口无武汉社保是不是需要全款	价格怕不行
0	3703	3	几期吵	时间看
0	3703	4	边户	考虑1楼
1	3704	0	没电梯建时间很久偏僻配套设施不齐全	这会方便线上讲解一下房子
0	3704	1	现在看	看不
0	3705	0	这套看过时6号价格能谈	漓江路小学青山路小学
1	3705	1	方便看房	约一下
0	3705	2	有个税这套房子签不了字啰	价格高不少
0	3706	0	业主再谈空间大	不满两年
0	3706	1	阳光遮挡	明天下午时间看
0	3707	0	最低钱	好我加下
0	3707	1	能够看房	六十六中
0	3707	2	您好请问房子周边学校	房子带深中锦田小学学位
0	3707	3	采光	带家具
0	3707	4	方便看	首付3成
1	3708	0	房子	附近安置房土地出让金差不多都2250元
0	3708	1	这会看上不	有税房主包税只出过户费就行房子房主中间变更一次名字
0	3708	2	能够看房	能谈
0	3708	3	好久看房	家具家电算钱
0	3708	4	好看时间过去两套房看看	😔抱歉房东去上海周一回来
0	3709	0	房子增值税	单捆捆绑车位8万原价原价走
0	3709	1	南北通透	老师稍
1	3709	2	有没有税	家里实际情况装修健身房办公
1	3709	3	两个都看	地段华府好一点
0	3709	4	请问位置	照母山最好小学人民小学
0	3710	0	友谊医院开张	接受钱总价
0	3710	1	不能分期	微信
1	3710	2	不满两年交易	这套房子钥匙看房
1	3711	0	卖房要求全款贷款	一期
0	3711	1	证过	6日没有二手房
0	3711	2	你好产证满是2年	这套房子带先线上了解一下觉得不错再实地看房好
1	3712	0	全款610不能贷款	首房首贷三成
0	3712	1	您好想咨询东景家园小区	看房东住看房不是很方便
0	3712	2	您好请问房子周边学校	时间实地看下房子
0	3712	3	首付	感谢资询
0	3712	4	税费下来	初中对口摇号
1	3713	0	想看一下房	不靠马路小区中间位置
1	3713	1	能够看房	提前约
0	3713	2	小区	你好
1	3714	0	现在看	好远
0	3714	1	这套房子最低钱	考虑买房子
0	3714	2	采光有没有问题房子去看过	您好
0	3714	3	不能看一次陪去一次	您好
0	3714	4	精装	店房子下面开10年没有动过
0	3715	0	看看	老小区都没有固定车位上海都
0	3715	1	没窗户采光	好
1	3715	2	您好想咨询广隆苑小区	顶楼那套按揭基本上浮动不大
1	3716	0	小区房源多么	房子单间之前去看过视频方便加个微信发给您看下
0	3716	1	小学中学学校	好钱理财卖房子
0	3716	2	学区读小学	估计具体钱需要房东见面聊
0	3717	0	能够看房	你好
1	3717	1	和睦公寓学区	房子2期
1	3717	2	商贷不是贵	想要毛坯房装修好
1	3718	0	全款买税费	姐带看下vr
0	3718	1	路边	您好
1	3718	2	约约看明天不能看	房子三十几层想选二十五六层不想要太高想要十一二层部分家里老人孩子选择二楼
0	3719	0	谈到	荷花池幼儿园市一级资质金色阳光幼儿园浦江一小黄埔中心小学浦江一中上海上师初级中学向明高中
0	3719	1	位置	高层
0	3719	2	家居家电全送	中骏露台都独家使用3楼
1	3720	0	满二哇	周庄嘉园东里C区进北门左手边
0	3720	1	户型	房东挂价没办法干涉
0	3720	2	贷款	考虑通河附近3房
0	3721	0	看	谈😁
0	3721	1	不影响第二套公积金贷款	一次性谈一点
1	3721	2	房子毛坯	链家北坦店
0	3721	3	户型介绍未满两年增质税	说我记一下
0	3722	0	配合贷款	之前卖老业主认识
0	3722	1	低	随时看房子
0	3722	2	请问增值税卖方承担	你好  住商不动产庞宇很高兴服务  请问帮
1	3723	0	马路	打电话没接
0	3723	1	今天方便看房	户型60方140方左右
1	3723	2	请问小学学位	好
1	3724	0	按揭	房源不存在租房
0	3724	1	贷款	1套二楼
0	3725	0	套房源价格优惠空间	感兴趣  带看看房
0	3725	1	其他费用议价空间	留个电话配合一下工作打电话更方便
0	3725	2	贷款	金桥高层都不满两年
0	3725	3	都这种户型	邑嘉海景
0	3725	4	会遮	不知道业主五一不
0	3726	0	您好请问房子周边学校	这种方式不会建议您国家政策规定离婚一年之内购房属于二套购买
0	3726	1	价格可谈	采光没有问题不是最前排
0	3726	2	您好下午方便看一下玉海园房子玉泉小学附近	平时小区单价都两万多业主诚心卖不到两万还价价格很低
0	3726	3	没有降价幅度	您好之前咨询天誉城小区新上房源不知道是否感兴趣
0	3726	4	请问房子挡光	信任互换下电话交流更方便
1	3727	0	有产证	旺海国际 小区环境 问问现在看稍
0	3727	1	这是一期	不好意思开车
1	3727	2	做低后税费	看过户型
0	3728	0	这是几期	好价格估计悬喔做好心理准备先业主打个电话看说😁
0	3728	1	家具都会留下搬走	谈
1	3728	2	舜耕路几号院	好几室
0	3729	0	税费高	业主欠银行200万着急卖说不准价格会惊喜
1	3729	1	这套业主最低能谈	小区环境很好
0	3729	2	能带看	建议您先过来看房子房子满意再房东谈价格房子都没看房东觉得没诚意价格不好谈
0	3729	3	小区里都税	时间方便需要预约下看房时间
0	3729	4	配套	方便
0	3730	0	想了解一下西安公寓准备买一套公寓	黄河路一小
1	3730	1	带家具	先交首付产权下来再过户
0	3730	2	大概降	要求
1	3731	0	商鼎房子只能读科华中路小学	提前预约方便
0	3731	1	配套房另加钱不	老师小区品质不得差
1	3731	2	能够看房	房子套三厅户型
1	3732	0	看下	还
0	3732	1	您好请问房子周边学校	预约
0	3732	2	有证	都带
0	3733	0	两年	中南三期商品房有套80平142万
0	3733	1	临街	贷款年限15年
0	3733	2	学区学校	留个电话找找
0	3734	0	想约之前了解清楚房子情况	电梯房
1	3734	1	先算下68万承担增值税后拿到	感谢您咨询链家高级经纪人NAME很高兴为您服务希望帮到电话咨询PHONE点击查看户型报告了解详细户型分析
0	3734	2	能够看房	56万样子
0	3735	0	房子首付	早上好
1	3735	1	现在房价便宜现在35万能拿下	看户型
0	3735	2	附近学校	这套房子里仁街江南新家园南湖区
0	3735	3	介绍一下房子	不靠高架
0	3736	0	佣金费大约契税	小户型复式跃层大部分都不限购
1	3736	1	馨都广场房子看看	稍
0	3736	2	户型看不怎么样	大部分没有问题
0	3737	0	现在觉得配套一般般	这套顶层业主着急卖价格才比较低
0	3737	1	估计看房发一下	之前带看过
1	3737	2	3楼7楼同一个户型	刚才说准确
1	3737	3	几期	现在房子出租
0	3737	4	这是德兴小学	好白城路门口见
1	3738	0	边户	都现房
0	3738	1	现在还走4.9不	十三中
1	3739	0	其他费用议价空间	提前联系业主
0	3739	1	底价	雨花台中学今年考不错
0	3739	2	看房子	有点临街169万88平朝南
0	3740	0	今天带看	请问贵姓
0	3740	1	税一共点	钥匙
0	3740	2	300下来不	没问题
0	3741	0	找满5	看房钥匙
0	3741	1	现在几套看	住装修保养还
0	3741	2	730那套星云苑还谈	交房时间差距5年左右
0	3741	3	套房源价格优惠空间	带看看
0	3741	4	明天看看去	您好
0	3742	0	先谈诚意	好先约下下回话
0	3742	1	房东包增值税	房子东方罗马花园最优质两居室南北通透户型
0	3742	2	看房	小区挺了解😂
0	3743	0	还便宜不	收到
0	3743	1	能够看房	方便看房
0	3743	2	房子中心小学片	价格沟通
0	3743	3	您好请问房子周边学校	考虑一手房留个信息
0	3743	4	视野	好
0	3744	0	配套小学中学占用	出门
0	3744	1	以前交易小区房子	都研究
0	3744	2	您好想咨询欧风华庭小区	看会方便看看
1	3745	0	房产证	这套房子对口田林一小
0	3745	1	装修好了吗	保守估计2023年
0	3745	2	您好请问房子周边学校	我加微信
1	3746	0	家具	好
0	3746	1	您好请问房子周边学校	好找找
0	3746	2	您好请问房子周边学校	住装修好
0	3746	3	底价	价格可聊
0	3746	4	多个税	您好请问帮
0	3747	0	西岗区	不考虑推荐一套
0	3747	1	顶楼这房情况	换房经常看房
0	3747	2	税费大概	您好
0	3748	0	您好请问房子周边学校	问一套
0	3748	1	契税包含	小区品质比较好
1	3749	0	看	1350刚装修一两个月
0	3749	1	不能谈嘛 找其他人再问下	449差不多
0	3749	2	您好想了解一下这套房子  httpsshangyekecomtjspbuydetail1100245626	预算70万考虑多买几套居易国际小户型房租跑赢房贷70万首付一部分商贷最少投资五套居易国际电梯小户型
0	3750	0	小学哪家学校	没有车位地下室
1	3750	1	114精装	看看
0	3750	2	一次性付款	没有没装修完
0	3750	3	配套	时间去看看房子
0	3750	4	底价	一期楼层不是特别2期洋房位置还特别高
0	3751	0	230搞定	想了解房子
0	3751	1	看房	大概缴存几年
0	3751	2	贷款最多能贷年	房子
0	3752	0	优惠	先看一下房子合适业主聊聊
0	3752	1	小区 上劲松分校	常秀家园小区
0	3752	2	价格有没有谈	高税
1	3753	0	方便看房	6层
1	3753	1	这是几期	环境还好
0	3753	2	毛坯	正规一室一厅18002200左右
0	3754	0	光线	现在都积分落户
0	3754	1	套房源价格优惠空间	看一套
0	3754	2	八十三万首付得到好多钱	性价比非常高喔
0	3755	0	必须全款	总房款最多能接受钱
0	3755	1	拎包入住家具房东不拿走	不满二
0	3755	2	能够看房	一年时间才能满五年
0	3756	0	请问增值税卖方承担	业主诚意卖房
0	3756	1	房间内家具房东都搬走	土地增值税5%
0	3756	2	约	你好
0	3757	0	您好想咨询古北虹苑三期小区	说正常差不多30差没差顶多32平使用差不多
0	3757	1	前面遮挡	满二满三
0	3757	2	正在看一块儿房子	您好大旺城楼盘很大首付低比较适合投资周末方便过来看看
0	3758	0	一期二期	不方便滴话  带线上VR看房
0	3758	1	套房配套学区	住户型两三套价格都差距不大到时候一起对比都看一下
0	3758	2	现在学区	不临街
0	3759	0	房有房本	不止
1	3759	1	小区周围配套	没有靠里面
0	3759	2	保养咋样	良好
1	3760	0	一期二期	帮推荐
0	3760	1	你好这套嘉园下午约看	没有
0	3760	2	产权几年	现在贷不了
0	3760	3	实际装修	价格可谈先看房看完房子觉得还业主谈
0	3760	4	您好请问房子周边学校	目前租客提前联系看房看不了我会带看同户型
1	3761	0	房产证	百闻不如一见
0	3761	1	6层不	石榴岗路
0	3761	2	有没有看	最近吃素好
0	3762	0	小学读	租钱
0	3762	1	一期	这套房子1层
0	3762	2	都房产证手上	星期六日倒下午看上午联系
0	3763	0	没有房产证	看看这套房子
0	3763	1	差额首付款	楼梯房接受
0	3763	2	学区	46.5到手
0	3764	0	300下来	2万
0	3764	1	您好想咨询荧鸿城小区	您好
0	3764	2	最低到手	房子装修好  原来恒大开发商装修
0	3765	0	想看一看	考虑期房
1	3765	1	舜耕路几号院	这套房子照片毛坯
1	3765	2	房子看嘛	289万
0	3766	0	我能看看房子	按揭先订金
0	3766	1	转让时带家具电器	龙岗三个新楼盘卖
0	3766	2	西里东南北三居今天看房	边户
1	3766	3	您好请问户型优缺点	知道 微信聊
0	3766	4	满二都税费	需要提前约姐
0	3767	0	首付十税十中费	已经没有那套房子
0	3767	1	还优惠不	业主没具体说实在客户再谈
0	3767	2	房子价格谈	帮查一下
0	3768	0	房东包增值税	楼层要求
0	3768	1	小陈最近房子看	好
0	3768	2	税费十几万	还包括税费
1	3769	0	大概户型	现在上行市场
0	3769	1	想了解一下房子	燕郊户口
1	3769	2	想看一下这套房子	点击进入vr带看
0	3770	0	188这回看	方便问下小朋友几岁
0	3770	1	人民公园	了解
0	3770	2	这套房子房本	放心绝对不会没得事骚扰
0	3771	0	150有证	下 去vr看下 
1	3771	1	付款要求	价格谈
0	3771	2	精装	挺大
0	3772	0	税费	街忌讳
0	3772	1	前面阳台冬天太阳是否遮挡	好
0	3772	2	最低钱能卖	当时潮流来装
1	3772	3	套房东低价	随时都
1	3772	4	不含家具	奋斗不考虑价格便宜很多学校很好
0	3773	0	价格优惠不	万业
0	3773	1	首付	到时候一起看看
1	3774	0	南区北区	约看房大概联系下业主匹配几套房源到时候一起都看看做个对比
1	3774	1	请问首付贷款	目前小区三套边套卖
0	3774	2	看房子	刚通电话
0	3775	0	您好请问户型优缺点	确实没办法
1	3775	1	配套房另加钱不	塘朗城户型很大气看看
0	3775	2	500万行	今天下调5万
0	3776	0	您好 房子看	不
0	3776	1	马路	空间挺
1	3776	2	旧家具不带钱	八一学校小学部
1	3777	0	初中101	学区已经确认现在剩都楼王位置😂
0	3777	1	说最低多钱直接定	30万
0	3777	2	产证上写	你好随时免费陪看
0	3777	3	目前居住缺点配套	房子都属于2000年左右
0	3777	4	1900现状	目前只考虑滨湖区这块房源
1	3778	0	装修	现在购房需要广州户口连续五年社保
1	3778	1	能够看房	稍先算
